ID;Code;Nom;Coordinates;Description;Zone ID;URL;Location Type;Parent Station ID;Timezone;Wheelchair Boarding
phle01;;Philippe Lebon;49.15749,-0.297848;;;;0;COM_phle01;;0
stoc22;;Clos des Roses;49.18715,-0.39263;;;;0;COM_cldr01_1;;0
lelu01;C047A;Les Luthiers;49.208843,-0.375984;;;;0;COM_lelu01;;0
viox01;;Village Oxylane;49.154587,-0.286345;;;;0;COM_viox01;;0
pocr01;;Pont Créon;49.174572,-0.379592;;;;0;COM_pocr01;;0
pocr02;;Pont Créon;49.174835,-0.37847;;;;0;COM_pocr01;;0
indu01;;Industrie;49.157562,-0.326285;;;;0;COM_indu01_1;;0
lafr02;;Cormelles La Fresnaye;49.1548,-0.327632;;;;0;COM_corfre02;;0
casp31;casp31;Calvaire Saint-Pierre;49.197945,-0.364182;;;;0;COM_casp41;;0
pel02;;Pèlerins;49.2686,-0.261285;;;;0;COM_pel01_1;;0
tasp11;;Tampleu;49.16142,-0.298307;;;;0;COM_tasp12_1;;0
egou01;;Ouistreham Eglise;49.276657,-0.257082;;;;0;COM_egou02;;0
vauc01;C109A;Vaucelles;49.173836,-0.353821;;;;0;COM_vauc02;;0
alle01;;Allende;49.20401,-0.343432;;;;0;COM_alle02;;0
cu01;cu01;Cité U Lebisey;49.19943,-0.353845;;;;0;ARCOM@C096;;0
bbrh01;;Rue du Home;49.245216,-0.330617;;;;0;COM_bbrh01;;0
laen01;;Laennec;49.20485,-0.347587;;;;0;COM_laen02;;0
cale01;cale01;Carrefour de Lebisey;49.21339,-0.34152;;;;0;COM_cale01_1;;0
edza01;;Edouard Zarifian;49.278103,-0.269133;;;;0;COM_edza02;;0
bbcb01;bbcb01;Clos Bosquin;49.240623,-0.326945;;;;0;COM_bbcb01;;0
ruba01;;Barbeux;49.17168,-0.357772;;;;0;COM_ruba02_1;;0
stou;;Saint-Ouen;49.17392,-0.377955;;;;0;COM_stou;;0
oupb02;;Petit Bonheur;49.27281,-0.260182;;;;0;COM_oupb01;;0
pdgr01;;Grande Cour;49.2587,-0.343288;;;;0;COM_pdgr01;;0
deli12;C038B;Délivrande;49.189766,-0.359309;;;;0;COM_deli12;;0
poou02;;Ouistreham Port;49.279896,-0.250578;;;;0;COM_poou02;;0
bist01;;Biéville Stade;49.243595,-0.333515;;;;0;COM_bist01;;0
chha01;;Chemin de Halage;49.206757,-0.315519;;;;0;COM_chha01;;0
path01;STC024A;Parc Athéna;49.20387,-0.392383;;;;0;COM_path01;;0
rimb01;;Rimbaud;49.20893,-0.290352;;;;0;COM_rimb02;;0
jeun01;jeun01;Cairon Château;49.23777,-0.45037;;;;0;COM_jeun01;;0
befp;BEN005A;Fosse Poirier;49.243057,-0.284203;;;;0;ARCOM@BEN005;;0
rleb01;;Rue de Lebisey;49.19289,-0.357313;;;;0;COM_rleb01_1;;0
brie01;;Collège Guillemot;49.171665,-0.31646;;;;0;COM_brie01;;0
esta02;;Estapi;49.215145,-0.405588;;;;0;COM_esta02_1;;0
frat01;;Fraternite;49.2058,-0.288391;;;;0;COM_frat01;;0
fmar01;;La Ferme Marais;49.17926,-0.300504;;;;0;COM_fmar01_1;;0
egsa02;egsa02;Eglise;49.262657,-0.290266;;;;0;COM_egsa02;;0
impd01;;IMP;49.177795,-0.271981;;;;0;COM_impd01_1;;0
lyla12;C042B;Lycée Laplace;49.197025,-0.360003;;;;0;ARCOM@C042;;0
debu12;;Debussy;49.13969,-0.354695;;;;0;COM_debu12_1;;0
poin31;poin31;Poincaré;49.165585,-0.342794;;;;0;ARCOM@C018;;0
egcv01;;Eglise Saint-Joseph;49.19237,-0.38993;;;;0;COM_egcv01;;0
rofr01;;Rostand Fresnel;49.162163,-0.35432;;;;0;COM_rofr02;;0
pich11;;Robert Schuman;49.19327,-0.387434;;;;0;COM_pich11;;0
rofr02;;Rostand Fresnel;49.162018,-0.353958;;;;0;COM_rofr02;;0
cipa01;;Cimetière Parc;49.196255,-0.405145;;;;0;COM_cipa01;;0
civa01;;Porte Millet;49.16914,-0.357884;;;;0;COM_civa02_1;;0
stcbu;;Buron;49.217335,-0.420993;;;;0;COM_stcbu;;0
hmca01;hmca01;Canardière;49.290264,-0.310688;;;;0;COM_hmca01_1;;0
hmca02;hmca02;Canardière;49.29042,-0.309648;;;;0;COM_hmca01_1;;0
grha01;;Grande Halle;49.1916,-0.303792;;;;0;COM_grha01;;0
rema01;;Reine Mathilde;49.18798,-0.3563;;;;0;COM_rema01_1;;0
digu02;;Digues;49.144318,-0.371285;;;;0;COM_digu02_1;;0
digu01;;Digues;49.14434,-0.371451;;;;0;COM_digu02_1;;0
th32;th32;Théâtre Quai 3;49.180557,-0.363056;;;;0;COM_th32;;0
rtev02;;Route d'Evrecy;49.16206,-0.402385;;;;0;COM_rtev02;;0
mbro02;mbro02;Brouay Mairie;49.21088,-0.56092;;;;0;COM_mbro02;;0
ruda02;;Damozanne;49.1824,-0.383647;;;;0;COM_ruda02;;0
rubr02;;Branville;49.16756,-0.363582;;;;0;COM_rubr02_1;;0
gdno11;;Collège de Normandie;49.162296,-0.348368;;;;0;COM_gdno11_1;;0
rego01;STA024A;René Goscinny;49.117714,-0.38052;;;;0;COM_rego01;;0
bras02;FLU021B;Brasserie;49.158752,-0.368337;;;;0;COM_bras02_1;;0
gdno12;;Collège de Normandie;49.161854,-0.348258;;;;0;COM_gdno11_1;;0
havi02;;Haie Vigné;49.180008,-0.383669;;;;0;COM_havi01_1;;0
lech01;;Lechesne;49.169895,-0.360825;;;;0;COM_lech01_1;;0
clha01;STA004A;Clos du Hamel;49.11909,-0.374871;;;;0;COM_clha02;;0
